datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,count
21/11/2011 16:00,1,0,1,3,12.68,13,94,15,108
21/11/2011 17:00,1,0,1,3,11.74,12,94,20,210
21/11/2011 18:00,1,0,1,3,11.74,12,88,13,192
21/11/2011 19:00,1,0,1,3,10.8,11,94,13,137
21/11/2011 20:00,1,0,1,3,10.8,11,87,15,80
21/11/2011 21:00,1,0,1,3,10.8,11,87,11,114
21/11/2011 22:00,1,0,1,3,10.8,11,87,9,78
21/11/2011 23:00,1,0,1,3,10.8,11,87,11,33
22/11/2011 00:00,1,0,1,3,9.86,10,94,7,14
22/11/2011 01:00,1,0,1,3,10.8,11,94,9,6
22/11/2011 02:00,1,0,1,3,9.86,10,100,7,6
22/11/2011 03:00,1,0,1,3,9.86,10,100,7,3
22/11/2011 04:00,1,0,1,3,9.86,10,94,11,7
22/11/2011 05:00,1,0,1,3,9.86,10,94,11,18
22/11/2011 06:00,1,0,1,2,9.86,10,94,7,64
22/11/2011 07:00,1,0,1,3,9.86,10,94,15,121
22/11/2011 08:00,1,0,1,3,9.86,10,94,15,190
22/11/2011 09:00,1,0,1,3,10.8,11,94,0,149
22/11/2011 10:00,1,0,1,3,10.8,11,94,0,52
22/11/2011 11:00,1,0,1,3,10.8,11,94,9,32
22/11/2011 12:00,1,0,1,3,10.8,11,100,6,21
22/11/2011 13:00,1,0,1,3,11.74,12,100,6,26
22/11/2011 14:00,1,0,1,3,11.74,12,100,6,35
22/11/2011 15:00,1,0,1,3,12.68,13,94,0,34
22/11/2011 16:00,1,0,1,3,12.68,13,94,0,62
22/11/2011 17:00,1,0,1,3,12.68,13,100,6,165
22/11/2011 18:00,1,0,1,3,12.68,13,100,0,148
22/11/2011 19:00,1,0,1,3,13.62,14,94,7,111
22/11/2011 20:00,1,0,1,2,13.62,14,100,15,127
22/11/2011 21:00,1,0,1,2,13.62,14,100,17,90
22/11/2011 22:00,1,0,1,2,15.5,16,94,13,87
22/11/2011 23:00,1,0,1,2,14.56,15,94,17,39
23/11/2011 00:00,1,0,1,2,14.56,15,94,17,16
23/11/2011 01:00,1,0,1,2,14.56,15,94,20,8
23/11/2011 02:00,1,0,1,3,15.5,16,94,24,6
23/11/2011 03:00,1,0,1,3,15.5,16,94,24,3
23/11/2011 04:00,1,0,1,3,16.44,17,88,24,5
23/11/2011 05:00,1,0,1,2,13.62,14,94,13,17
23/11/2011 06:00,1,0,1,2,12.68,13,100,0,69
23/11/2011 07:00,1,0,1,2,13.62,14,100,6,156
23/11/2011 08:00,1,0,1,2,14.56,15,94,7,323
23/11/2011 09:00,1,0,1,2,16.44,17,94,13,167
23/11/2011 10:00,1,0,1,2,16.44,17,94,13,76
23/11/2011 11:00,1,0,1,2,15.5,16,72,28,116
23/11/2011 12:00,1,0,1,1,14.56,15,55,28,160
23/11/2011 13:00,1,0,1,2,12.68,13,54,33,174
23/11/2011 14:00,1,0,1,1,11.74,12,54,31,213
23/11/2011 15:00,1,0,1,2,11.74,12,54,30,207
23/11/2011 16:00,1,0,1,2,10.8,11,62,31,173
23/11/2011 17:00,1,0,1,3,9.86,10,71,26,163
23/11/2011 18:00,1,0,1,2,10.8,11,58,35,145
23/11/2011 19:00,1,0,1,1,9.86,10,58,26,122
23/11/2011 20:00,1,0,1,1,8.92,6,62,26,68
23/11/2011 21:00,1,0,1,1,8.92,5,57,31,66
23/11/2011 22:00,1,0,1,1,7.98,4,61,30,62
23/11/2011 23:00,1,0,1,1,7.98,4,61,24,51
24/11/2011 00:00,1,1,0,1,7.04,4,57,15,23
24/11/2011 01:00,1,1,0,1,7.04,3,57,28,24
24/11/2011 02:00,1,1,0,1,6.1,3,61,19,22
24/11/2011 03:00,1,1,0,1,5.16,3,65,9,5
24/11/2011 04:00,1,1,0,1,6.1,5,61,6,2
24/11/2011 05:00,1,1,0,1,6.1,5,61,7,11
24/11/2011 06:00,1,1,0,1,6.1,5,61,6,6
24/11/2011 07:00,1,1,0,1,4.22,2,75,7,40
24/11/2011 08:00,1,1,0,1,6.1,5,65,6,46
24/11/2011 09:00,1,1,0,1,7.98,7,61,0,81
24/11/2011 10:00,1,1,0,1,8.92,9,57,0,98
24/11/2011 11:00,1,1,0,1,11.74,12,41,20,142
24/11/2011 12:00,1,1,0,1,13.62,14,36,15,150
24/11/2011 13:00,1,1,0,1,14.56,15,33,15,175
24/11/2011 14:00,1,1,0,1,15.5,16,31,20,168
24/11/2011 15:00,1,1,0,1,15.5,16,31,17,149
24/11/2011 16:00,1,1,0,1,15.5,16,34,19,114
24/11/2011 17:00,1,1,0,1,14.56,15,33,7,74
24/11/2011 18:00,1,1,0,1,11.74,12,50,6,37
24/11/2011 19:00,1,1,0,1,10.8,11,54,7,28
24/11/2011 20:00,1,1,0,1,8.92,7,76,11,31
24/11/2011 21:00,1,1,0,1,8.92,7,71,11,26
24/11/2011 22:00,1,1,0,1,8.92,7,71,11,22
24/11/2011 23:00,1,1,0,1,7.98,7,76,7,21
25/11/2011 00:00,1,0,1,1,7.98,6,76,11,29
25/11/2011 01:00,1,0,1,1,7.98,8,76,0,14
25/11/2011 02:00,1,0,1,1,5.16,3,81,7,10
25/11/2011 03:00,1,0,1,1,5.16,3,75,7,2
25/11/2011 04:00,1,0,1,1,6.1,5,75,7,7
25/11/2011 05:00,1,0,1,1,5.16,5,75,0,5
25/11/2011 06:00,1,0,1,1,4.22,2,81,7,13
25/11/2011 07:00,1,0,1,1,4.22,4,81,0,35
25/11/2011 08:00,1,0,1,1,4.22,2,81,9,74
25/11/2011 09:00,1,0,1,1,7.04,7,76,0,95
25/11/2011 10:00,1,0,1,1,8.92,7,71,11,142
25/11/2011 11:00,1,0,1,1,10.8,11,66,7,226
25/11/2011 12:00,1,0,1,1,13.62,14,51,7,272
25/11/2011 13:00,1,0,1,1,15.5,16,45,15,283
25/11/2011 14:00,1,0,1,1,16.44,17,39,15,272
25/11/2011 15:00,1,0,1,1,16.44,17,36,13,310
25/11/2011 16:00,1,0,1,1,15.5,16,39,11,261
25/11/2011 17:00,1,0,1,1,15.5,16,34,7,184
25/11/2011 18:00,1,0,1,1,13.62,14,44,6,153
25/11/2011 19:00,1,0,1,1,11.74,12,67,0,134
25/11/2011 20:00,1,0,1,1,10.8,11,58,6,95
25/11/2011 21:00,1,0,1,1,8.92,9,71,0,85
25/11/2011 22:00,1,0,1,1,7.98,7,71,6,58
25/11/2011 23:00,1,0,1,1,7.98,7,76,7,33
26/11/2011 00:00,1,0,0,1,7.98,7,76,7,47
26/11/2011 01:00,1,0,0,1,7.04,6,76,6,29
26/11/2011 02:00,1,0,0,1,6.1,5,81,7,23
26/11/2011 03:00,1,0,0,1,6.1,6,81,0,17
26/11/2011 04:00,1,0,0,1,6.1,6,81,0,4
26/11/2011 05:00,1,0,0,1,6.1,5,75,7,3
26/11/2011 06:00,1,0,0,2,6.1,5,75,6,10
26/11/2011 07:00,1,0,0,1,4.22,2,87,7,17
26/11/2011 08:00,1,0,0,1,7.04,6,76,6,60
26/11/2011 09:00,1,0,0,1,7.98,7,76,6,83
26/11/2011 10:00,1,0,0,1,8.92,9,81,0,141
26/11/2011 11:00,1,0,0,1,10.8,11,62,7,230
26/11/2011 12:00,1,0,0,1,12.68,13,51,0,309
26/11/2011 13:00,1,0,0,1,14.56,15,44,0,325
26/11/2011 14:00,1,0,0,2,14.56,15,48,9,299
26/11/2011 15:00,1,0,0,2,15.5,16,42,7,314
26/11/2011 16:00,1,0,0,2,13.62,14,47,9,275
26/11/2011 17:00,1,0,0,2,13.62,14,47,9,184
26/11/2011 18:00,1,0,0,2,11.74,12,62,11,185
26/11/2011 19:00,1,0,0,2,10.8,11,71,6,146
26/11/2011 20:00,1,0,0,2,11.74,12,58,0,141
26/11/2011 21:00,1,0,0,2,9.86,10,82,0,92
26/11/2011 22:00,1,0,0,2,9.86,10,76,0,65
26/11/2011 23:00,1,0,0,1,8.92,9,81,0,69
27/11/2011 00:00,1,0,0,1,8.92,9,81,0,46
27/11/2011 01:00,1,0,0,1,8.92,9,81,0,44
27/11/2011 02:00,1,0,0,1,7.98,8,81,0,31
27/11/2011 03:00,1,0,0,1,7.98,8,87,0,17
27/11/2011 04:00,1,0,0,1,7.98,7,87,7,4
27/11/2011 05:00,1,0,0,1,8.92,7,87,13,5
27/11/2011 06:00,1,0,0,1,9.86,10,82,11,9
27/11/2011 07:00,1,0,0,1,9.86,10,87,15,23
27/11/2011 08:00,1,0,0,1,10.8,11,82,20,42
27/11/2011 09:00,1,0,0,1,13.62,14,72,19,111
27/11/2011 10:00,1,0,0,1,13.62,14,72,19,189
27/11/2011 11:00,1,0,0,1,15.5,16,63,24,240
27/11/2011 12:00,1,0,0,1,17.38,18,56,19,256
27/11/2011 13:00,1,0,0,1,17.38,18,60,13,313
27/11/2011 14:00,1,0,0,1,21.14,25,43,31,313
27/11/2011 15:00,1,0,0,1,21.14,25,43,19,317
27/11/2011 16:00,1,0,0,1,18.32,19,52,17,323
27/11/2011 17:00,1,0,0,1,17.38,18,56,13,204
27/11/2011 18:00,1,0,0,1,15.5,16,63,11,155
27/11/2011 19:00,1,0,0,1,14.56,15,67,15,139
27/11/2011 20:00,1,0,0,1,15.5,16,63,17,104
27/11/2011 21:00,1,0,0,1,14.56,15,67,19,88
27/11/2011 22:00,1,0,0,1,14.56,15,72,17,66
27/11/2011 23:00,1,0,0,1,14.56,15,72,17,32
28/11/2011 00:00,1,0,1,1,13.62,14,77,19,16
28/11/2011 01:00,1,0,1,1,13.62,14,77,20,13
28/11/2011 03:00,1,0,1,1,12.68,13,88,15,5
28/11/2011 04:00,1,0,1,1,12.68,13,82,6,4
28/11/2011 05:00,1,0,1,1,10.8,11,87,0,34
28/11/2011 06:00,1,0,1,1,11.74,12,82,6,104
28/11/2011 07:00,1,0,1,1,11.74,12,88,0,277
28/11/2011 08:00,1,0,1,2,11.74,12,94,0,407
28/11/2011 09:00,1,0,1,2,12.68,13,88,15,208
28/11/2011 10:00,1,0,1,2,14.56,15,77,9,107
28/11/2011 11:00,1,0,1,2,16.44,17,68,7,118
28/11/2011 12:00,1,0,1,1,18.32,19,60,7,178
28/11/2011 13:00,1,0,1,2,19.26,20,56,0,162
28/11/2011 14:00,1,0,1,1,20.2,25,56,0,143
28/11/2011 15:00,1,0,1,1,19.26,20,60,11,150
28/11/2011 16:00,1,0,1,1,18.32,19,60,13,264
28/11/2011 17:00,1,0,1,1,19.26,20,56,13,468
28/11/2011 18:00,1,0,1,1,18.32,19,64,15,416
28/11/2011 19:00,1,0,1,1,17.38,18,73,15,264
28/11/2011 20:00,1,0,1,2,17.38,18,73,17,218
28/11/2011 21:00,1,0,1,2,17.38,18,77,15,156
28/11/2011 22:00,1,0,1,2,16.44,17,83,7,109
28/11/2011 23:00,1,0,1,2,16.44,17,83,9,46
29/11/2011 00:00,1,0,1,1,16.44,17,83,0,22
29/11/2011 01:00,1,0,1,1,16.44,17,83,6,17
29/11/2011 02:00,1,0,1,2,15.5,16,88,0,5
29/11/2011 03:00,1,0,1,2,15.5,16,88,0,2
29/11/2011 04:00,1,0,1,2,16.44,17,83,22,6
29/11/2011 05:00,1,0,1,1,15.5,16,88,19,22
29/11/2011 06:00,1,0,1,1,16.44,17,83,19,89
29/11/2011 07:00,1,0,1,1,16.44,17,77,15,342
29/11/2011 08:00,1,0,1,1,17.38,18,77,19,449
29/11/2011 09:00,1,0,1,3,18.32,19,73,28,202
29/11/2011 10:00,1,0,1,3,18.32,19,73,28,36
29/11/2011 11:00,1,0,1,3,15.5,16,88,20,11
29/11/2011 12:00,1,0,1,3,11.74,12,82,28,18
29/11/2011 13:00,1,0,1,3,11.74,12,77,19,22
29/11/2011 14:00,1,0,1,3,10.8,11,94,13,36
29/11/2011 15:00,1,0,1,3,10.8,11,87,22,65
29/11/2011 16:00,1,0,1,3,10.8,11,87,15,151
29/11/2011 17:00,1,0,1,2,10.8,11,87,20,354
29/11/2011 18:00,1,0,1,2,10.8,11,82,20,358
29/11/2011 19:00,1,0,1,2,10.8,11,82,22,250
29/11/2011 20:00,1,0,1,2,9.86,10,87,17,184
29/11/2011 21:00,1,0,1,2,9.86,10,87,17,125
29/11/2011 22:00,1,0,1,1,9.86,10,82,20,95
29/11/2011 23:00,1,0,1,1,8.92,6,76,26,53
30/11/2011 00:00,1,0,1,1,8.92,6,62,28,24
30/11/2011 01:00,1,0,1,1,7.98,4,66,22,8
30/11/2011 02:00,1,0,1,1,7.04,5,70,11,5
30/11/2011 03:00,1,0,1,1,7.04,5,70,11,1
30/11/2011 04:00,1,0,1,1,6.1,3,75,15,5
30/11/2011 05:00,1,0,1,1,5.16,2,81,13,22
30/11/2011 06:00,1,0,1,1,4.22,2,87,7,103
30/11/2011 07:00,1,0,1,1,4.22,2,81,7,285
30/11/2011 08:00,1,0,1,1,5.16,2,81,13,478
30/11/2011 09:00,1,0,1,1,6.1,3,75,19,193
30/11/2011 10:00,1,0,1,1,7.98,5,66,15,110
30/11/2011 11:00,1,0,1,1,9.86,10,54,20,122
30/11/2011 12:00,1,0,1,2,8.92,6,53,19,160
30/11/2011 13:00,1,0,1,2,9.86,10,43,24,147
30/11/2011 14:00,1,0,1,2,9.86,10,43,24,112
30/11/2011 15:00,1,0,1,1,8.92,6,46,22,115
30/11/2011 16:00,1,0,1,1,8.92,6,46,19,226
30/11/2011 17:00,1,0,1,2,7.98,4,49,22,380
30/11/2011 18:00,1,0,1,1,7.98,4,49,22,376
30/11/2011 19:00,1,0,1,2,7.04,4,57,19,279
30/11/2011 20:00,1,0,1,2,7.04,4,57,19,190
30/11/2011 21:00,1,0,1,1,7.04,3,53,26,135
30/11/2011 22:00,1,0,1,1,6.1,2,56,20,87
30/11/2011 23:00,1,0,1,1,5.16,1,52,19,50
01/12/2011 00:00,1,0,1,1,5.16,1,52,22,20
01/12/2011 01:00,1,0,1,1,4.22,0,60,19,10
01/12/2011 02:00,1,0,1,1,4.22,-1,56,20,9
01/12/2011 03:00,1,0,1,1,4.22,0,56,17,7
01/12/2011 04:00,1,0,1,1,4.22,0,56,19,1
01/12/2011 05:00,1,0,1,1,4.22,0,56,17,24
01/12/2011 06:00,1,0,1,1,3.28,-2,65,19,97
01/12/2011 07:00,1,0,1,1,3.28,-2,65,24,276
01/12/2011 08:00,1,0,1,1,4.22,-1,60,22,477
01/12/2011 09:00,1,0,1,1,6.1,2,52,22,224
01/12/2011 10:00,1,0,1,1,7.04,4,53,20,93
01/12/2011 11:00,1,0,1,1,7.98,5,49,17,102
01/12/2011 12:00,1,0,1,1,8.92,7,46,15,148
01/12/2011 13:00,1,0,1,1,10.8,11,40,15,154
01/12/2011 14:00,1,0,1,1,10.8,11,40,15,150
01/12/2011 15:00,1,0,1,1,10.8,11,40,15,154
01/12/2011 16:00,1,0,1,1,10.8,11,40,13,201
01/12/2011 17:00,1,0,1,1,8.92,7,46,9,418
01/12/2011 18:00,1,0,1,1,8.92,8,43,7,405
01/12/2011 19:00,1,0,1,1,7.98,7,46,7,228
01/12/2011 20:00,1,0,1,1,7.98,7,46,7,190
01/12/2011 21:00,1,0,1,1,6.1,5,61,7,162
01/12/2011 22:00,1,0,1,1,6.1,6,61,0,104
01/12/2011 23:00,1,0,1,1,4.22,3,70,6,73
02/12/2011 00:00,1,0,1,1,4.22,3,70,6,38
02/12/2011 01:00,1,0,1,1,3.28,3,75,0,15
02/12/2011 02:00,1,0,1,1,3.28,3,75,0,10
02/12/2011 03:00,1,0,1,1,2.34,2,80,0,1
02/12/2011 04:00,1,0,1,1,2.34,2,80,0,3
02/12/2011 05:00,1,0,1,1,2.34,1,80,6,23
02/12/2011 06:00,1,0,1,1,2.34,2,80,0,87
02/12/2011 07:00,1,0,1,1,2.34,1,87,6,205
02/12/2011 08:00,1,0,1,1,3.28,3,87,0,445
02/12/2011 09:00,1,0,1,1,5.16,5,81,0,246
02/12/2011 10:00,1,0,1,1,6.1,3,75,15,105
02/12/2011 11:00,1,0,1,1,7.98,6,66,11,160
02/12/2011 12:00,1,0,1,1,8.92,7,57,9,204
02/12/2011 13:00,1,0,1,1,10.8,11,47,9,207
02/12/2011 14:00,1,0,1,1,11.74,12,44,7,170
02/12/2011 15:00,1,0,1,1,11.74,12,41,6,199
02/12/2011 16:00,1,0,1,1,11.74,12,41,6,276
02/12/2011 17:00,1,0,1,1,11.74,12,38,0,411
02/12/2011 18:00,1,0,1,1,10.8,11,50,0,372
02/12/2011 19:00,1,0,1,1,7.98,5,53,17,265
02/12/2011 20:00,1,0,1,1,9.86,10,40,19,190
02/12/2011 21:00,1,0,1,1,7.98,6,49,13,111
02/12/2011 22:00,1,0,1,1,7.04,5,53,13,102
02/12/2011 23:00,1,0,1,1,7.04,4,53,19,95
03/12/2011 00:00,1,0,0,1,6.1,3,56,17,75
03/12/2011 01:00,1,0,0,1,4.22,1,65,13,71
03/12/2011 02:00,1,0,0,1,4.22,1,65,11,50
03/12/2011 03:00,1,0,0,1,3.28,0,70,9,9
03/12/2011 04:00,1,0,0,1,2.34,-1,75,9,8
03/12/2011 05:00,1,0,0,1,3.28,1,70,6,6
03/12/2011 06:00,1,0,0,1,3.28,1,65,7,11
03/12/2011 07:00,1,0,0,1,2.34,1,75,6,26
03/12/2011 08:00,1,0,0,1,3.28,1,75,6,63
03/12/2011 09:00,1,0,0,1,4.22,2,70,7,124
03/12/2011 10:00,1,0,0,1,7.04,6,61,9,195
03/12/2011 11:00,1,0,0,1,7.04,6,57,6,275
03/12/2011 12:00,1,0,0,1,8.92,9,50,0,358
03/12/2011 13:00,1,0,0,1,8.92,8,50,6,292
03/12/2011 14:00,1,0,0,1,8.92,9,46,0,343
03/12/2011 15:00,1,0,0,1,9.86,10,46,0,337
03/12/2011 16:00,1,0,0,1,9.86,10,46,0,305
03/12/2011 17:00,1,0,0,1,8.92,9,62,0,232
03/12/2011 18:00,1,0,0,1,7.98,6,53,9,224
03/12/2011 19:00,1,0,0,1,6.1,5,61,6,175
03/12/2011 20:00,1,0,0,1,6.1,5,61,6,127
03/12/2011 21:00,1,0,0,2,6.1,5,61,6,109
03/12/2011 22:00,1,0,0,2,7.04,6,61,6,114
03/12/2011 23:00,1,0,0,1,6.1,4,70,9,85
04/12/2011 00:00,1,0,0,1,6.1,5,70,7,83
04/12/2011 01:00,1,0,0,1,6.1,5,75,6,74
04/12/2011 02:00,1,0,0,1,4.22,4,81,0,62
04/12/2011 03:00,1,0,0,1,5.16,5,75,0,41
04/12/2011 04:00,1,0,0,1,4.22,4,87,0,11
04/12/2011 05:00,1,0,0,1,4.22,4,81,0,4
04/12/2011 06:00,1,0,0,1,3.28,3,93,0,4
04/12/2011 07:00,1,0,0,1,4.22,4,87,0,26
04/12/2011 08:00,1,0,0,1,4.22,4,87,0,55
04/12/2011 09:00,1,0,0,1,6.1,6,81,0,126
04/12/2011 10:00,1,0,0,1,7.04,6,81,9,216
04/12/2011 11:00,1,0,0,1,7.98,6,81,11,254
04/12/2011 12:00,1,0,0,1,8.92,7,81,11,329
04/12/2011 13:00,1,0,0,1,10.8,11,66,15,357
04/12/2011 14:00,1,0,0,1,11.74,12,62,9,323
04/12/2011 15:00,1,0,0,1,11.74,12,62,13,296
04/12/2011 16:00,1,0,0,1,11.74,12,58,15,330
04/12/2011 17:00,1,0,0,1,9.86,10,76,9,245
04/12/2011 18:00,1,0,0,1,9.86,10,71,0,171
04/12/2011 19:00,1,0,0,1,9.86,10,76,0,173
04/12/2011 20:00,1,0,0,1,8.92,7,76,9,124
04/12/2011 21:00,1,0,0,1,8.92,8,81,7,72
04/12/2011 22:00,1,0,0,1,7.98,7,87,7,64
04/12/2011 23:00,1,0,0,1,7.98,7,87,7,45
05/12/2011 00:00,1,0,1,1,7.04,6,87,6,24
05/12/2011 01:00,1,0,1,1,7.04,7,87,0,12
05/12/2011 02:00,1,0,1,1,7.04,7,87,0,8
05/12/2011 03:00,1,0,1,1,7.04,7,87,0,2
05/12/2011 04:00,1,0,1,1,6.1,5,87,7,7
05/12/2011 05:00,1,0,1,1,6.1,5,87,7,25
05/12/2011 06:00,1,0,1,1,6.1,5,93,6,90
05/12/2011 07:00,1,0,1,1,7.04,7,90,0,283
05/12/2011 08:00,1,0,1,1,7.04,7,93,0,404
05/12/2011 09:00,1,0,1,2,8.92,8,87,6,190
05/12/2011 10:00,1,0,1,2,8.92,8,87,6,87
05/12/2011 11:00,1,0,1,2,8.92,8,87,6,123
05/12/2011 12:00,1,0,1,2,10.8,11,76,7,154
05/12/2011 13:00,1,0,1,2,11.74,12,71,6,171
05/12/2011 14:00,1,0,1,2,13.62,14,67,0,133
05/12/2011 15:00,1,0,1,2,13.62,14,72,6,148
05/12/2011 16:00,1,0,1,1,15.5,16,63,6,248
05/12/2011 17:00,1,0,1,1,11.74,12,77,0,446
05/12/2011 18:00,1,0,1,1,12.68,13,77,0,399
05/12/2011 19:00,1,0,1,2,13.62,14,77,0,308
05/12/2011 20:00,1,0,1,2,13.62,14,82,7,205
05/12/2011 21:00,1,0,1,2,12.68,13,88,6,176
05/12/2011 22:00,1,0,1,2,12.68,13,88,9,106
05/12/2011 23:00,1,0,1,2,13.62,14,88,9,62
06/12/2011 00:00,1,0,1,2,15.5,16,77,20,28
06/12/2011 01:00,1,0,1,2,13.62,14,88,20,16
06/12/2011 02:00,1,0,1,2,13.62,14,87,13,3
06/12/2011 03:00,1,0,1,2,13.62,14,87,13,3
06/12/2011 04:00,1,0,1,3,13.62,14,88,15,7
06/12/2011 05:00,1,0,1,3,13.62,14,88,15,20
06/12/2011 06:00,1,0,1,2,12.68,13,94,19,86
06/12/2011 07:00,1,0,1,2,13.62,14,94,13,234
06/12/2011 08:00,1,0,1,2,13.62,14,94,13,414
06/12/2011 09:00,1,0,1,2,13.62,14,94,15,204
06/12/2011 10:00,1,0,1,3,13.62,14,94,19,50
06/12/2011 11:00,1,0,1,3,13.62,14,94,17,32
06/12/2011 12:00,1,0,1,3,13.62,14,100,15,55
06/12/2011 13:00,1,0,1,3,13.62,14,100,13,71
06/12/2011 14:00,1,0,1,3,14.56,15,100,15,75
06/12/2011 15:00,1,0,1,3,15.5,16,100,13,45
06/12/2011 16:00,1,0,1,3,13.62,14,100,17,88
06/12/2011 17:00,1,0,1,2,13.62,14,100,15,262
06/12/2011 18:00,1,0,1,2,13.62,14,100,19,304
06/12/2011 19:00,1,0,1,3,13.62,14,100,20,233
06/12/2011 20:00,1,0,1,3,13.62,14,100,20,110
06/12/2011 21:00,1,0,1,2,12.68,13,100,13,114
06/12/2011 22:00,1,0,1,3,13.62,14,100,11,87
06/12/2011 23:00,1,0,1,3,13.62,14,100,11,53
07/12/2011 00:00,1,0,1,1,12.68,13,100,13,33
07/12/2011 01:00,1,0,1,2,13.62,14,100,17,13
07/12/2011 02:00,1,0,1,3,13.62,14,100,15,6
07/12/2011 03:00,1,0,1,3,13.62,14,100,15,3
07/12/2011 04:00,1,0,1,3,13.62,14,100,11,1
07/12/2011 05:00,1,0,1,3,13.62,14,100,11,3
07/12/2011 06:00,1,0,1,3,14.56,15,100,28,18
07/12/2011 07:00,1,0,1,3,12.68,13,100,7,46
07/12/2011 08:00,1,0,1,3,12.68,13,100,0,86
07/12/2011 09:00,1,0,1,3,12.68,13,100,17,64
07/12/2011 10:00,1,0,1,3,12.68,13,100,6,33
07/12/2011 11:00,1,0,1,3,12.68,13,100,6,50
07/12/2011 12:00,1,0,1,3,12.68,13,100,9,33
07/12/2011 13:00,1,0,1,3,12.68,13,100,13,33
07/12/2011 14:00,1,0,1,3,12.68,13,100,13,25
07/12/2011 15:00,1,0,1,3,11.74,12,94,15,30
07/12/2011 16:00,1,0,1,3,11.74,12,94,13,31
07/12/2011 17:00,1,0,1,3,10.8,11,100,22,52
07/12/2011 18:00,1,0,1,3,10.8,11,94,20,51
07/12/2011 19:00,1,0,1,3,7.98,3,87,43,33
07/12/2011 20:00,1,0,1,3,7.98,3,87,43,26
07/12/2011 21:00,1,0,1,3,6.1,1,87,35,6
07/12/2011 22:00,1,0,1,3,3.28,-3,93,30,13
07/12/2011 23:00,1,0,1,1,3.28,-2,93,26,16
08/12/2011 00:00,1,0,1,2,4.22,-1,87,20,21
08/12/2011 01:00,1,0,1,1,4.22,-1,81,24,7
08/12/2011 02:00,1,0,1,1,5.16,2,65,15,4
08/12/2011 03:00,1,0,1,1,4.22,-1,60,20,1
08/12/2011 04:00,1,0,1,2,3.28,-3,60,31,2
08/12/2011 05:00,1,0,1,1,2.34,-2,64,15,12
08/12/2011 06:00,1,0,1,1,2.34,-2,55,19,71
08/12/2011 07:00,1,0,1,1,2.34,-2,60,15,244
08/12/2011 08:00,1,0,1,1,2.34,-2,55,19,429
08/12/2011 09:00,1,0,1,1,3.28,-2,52,26,225
08/12/2011 10:00,1,0,1,1,4.22,-1,52,22,110
08/12/2011 11:00,1,0,1,1,5.16,2,52,17,106
08/12/2011 12:00,1,0,1,1,5.16,1,52,22,156
08/12/2011 13:00,1,0,1,1,6.1,2,49,24,124
08/12/2011 14:00,1,0,1,1,7.04,4,45,17,137
08/12/2011 15:00,1,0,1,1,7.04,6,45,9,117
08/12/2011 16:00,1,0,1,1,7.04,5,45,13,208
08/12/2011 17:00,1,0,1,1,6.1,5,49,7,331
08/12/2011 18:00,1,0,1,1,5.16,2,52,15,318
08/12/2011 19:00,1,0,1,1,4.22,2,56,7,232
08/12/2011 20:00,1,0,1,1,4.22,2,60,7,175
08/12/2011 21:00,1,0,1,1,5.16,4,61,6,139
08/12/2011 22:00,1,0,1,1,4.22,2,65,9,92
08/12/2011 23:00,1,0,1,1,3.28,1,70,7,61
09/12/2011 00:00,1,0,1,1,3.28,3,65,0,34
09/12/2011 01:00,1,0,1,1,3.28,3,65,0,14
09/12/2011 02:00,1,0,1,1,3.28,3,70,0,12
09/12/2011 03:00,1,0,1,1,2.34,2,80,0,6
09/12/2011 04:00,1,0,1,1,2.34,2,80,0,2
09/12/2011 05:00,1,0,1,1,2.34,2,80,0,20
09/12/2011 06:00,1,0,1,1,2.34,1,80,6,63
09/12/2011 07:00,1,0,1,1,2.34,1,75,6,199
09/12/2011 08:00,1,0,1,1,3.28,3,81,0,385
09/12/2011 09:00,1,0,1,1,4.22,3,81,6,264
09/12/2011 10:00,1,0,1,2,6.1,4,70,11,126
09/12/2011 11:00,1,0,1,1,7.04,4,70,17,136
09/12/2011 12:00,1,0,1,1,8.92,6,57,20,173
09/12/2011 13:00,1,0,1,1,9.86,10,50,13,168
09/12/2011 14:00,1,0,1,1,9.86,10,46,19,187
09/12/2011 15:00,1,0,1,1,9.86,10,46,19,189
09/12/2011 16:00,1,0,1,1,8.92,7,62,9,250
09/12/2011 17:00,1,0,1,1,7.98,7,66,7,362
09/12/2011 18:00,1,0,1,1,7.98,8,61,0,318
09/12/2011 19:00,1,0,1,1,7.98,8,61,0,199
09/12/2011 20:00,1,0,1,1,6.1,6,81,0,150
09/12/2011 21:00,1,0,1,1,6.1,6,75,0,140
09/12/2011 22:00,1,0,1,1,5.16,5,87,0,129
09/12/2011 23:00,1,0,1,1,5.16,5,81,0,94
10/12/2011 00:00,1,0,0,2,4.22,2,81,7,77
10/12/2011 01:00,1,0,0,2,4.22,1,70,11,66
10/12/2011 02:00,1,0,0,2,5.16,4,61,6,60
10/12/2011 03:00,1,0,0,2,5.16,4,61,6,25
10/12/2011 04:00,1,0,0,2,4.22,2,65,7,3
10/12/2011 05:00,1,0,0,1,4.22,1,60,11,6
10/12/2011 06:00,1,0,0,1,3.28,1,65,7,11
10/12/2011 07:00,1,0,0,1,3.28,-1,65,13,11
10/12/2011 08:00,1,0,0,1,4.22,2,65,9,73
10/12/2011 09:00,1,0,0,1,5.16,1,61,19,149
